npc_name,sex,dialog_type,quest_id,text
Unknown_broadcast,,gossip,,"I can see in your eyes you're no stranger to the tragedy within Stratholme. If you wish to end the miserable existence of the poor souls trapped therein, step into the circle. It leads directly to the gates of the burning city itself."
Unknown_broadcast,,gossip,,"I am truly sorry, $c, but as your spirit has never before experienced the horrors that lie in wait within the burning wreck of Stratholme, our magic cannot carry you to the city."
Unknown_broadcast,,gossip,,"Don't be afraid; we're here to aid you. We're grateful for the defense you've granted us within our former home, and as a measure of thanks, we've come to help you return quickly to the Plaguelands should you need it. My compatriot can explain the process further; you'll find him where the arcane energies are strongest within this city."
Unknown_broadcast,,gossip,,capture point Progress2
Unknown_broadcast,,gossip,,capture point Progress1
Unknown_broadcast,,gossip,,capture point Win2
Unknown_broadcast,,gossip,,capture point Win1
Unknown_broadcast,,gossip,,capture point Contested2
Unknown_broadcast,,gossip,,capture point Contested1
Unknown_broadcast,,gossip,,Gimme the riding turtle!
Unknown_broadcast,,gossip,,Gimme the purple ogre disguise!
Unknown_broadcast,,gossip,,Gimme the perpetual purple firework!
Unknown_broadcast,,gossip,,Gimme the hippogryph hatchling!
Unknown_broadcast,,gossip,,Gimme the tiger cub!
Unknown_broadcast,,gossip,,Gimme tabard #3!
Unknown_broadcast,,gossip,,Gimme tabard #2!
Unknown_broadcast,,gossip,,Gimme tabard #1!
Unknown_broadcast,,gossip,,Upperdeck Promotion - Landro Default
Unknown_broadcast,,gossip,,What promotions do you have?
Unknown_broadcast,,gossip,,|cff33ccffAll four towers are now in control of the Alliance!|r
Unknown_broadcast,,gossip,,|cffff0000All four towers are now in control of the Horde!|r
Unknown_broadcast,,gossip,,|cffffff00Eastwall Tower has been taken by the Horde!|r
Unknown_broadcast,,gossip,,|cffffff00Northpass Tower has been taken by the Horde!|r
Unknown_broadcast,,gossip,,|cffffff00The Plaguewood Tower has been taken by the Horde!|r
Unknown_broadcast,,gossip,,|cffffff00Crown Guard Tower has been taken by the Horde!|r
Unknown_broadcast,,gossip,,|cffffff00Crown Guard Tower has been taken by the Alliance!|r
Unknown_broadcast,,gossip,,|cffffff00Eastwall Tower has been taken by the Alliance!|r
Unknown_broadcast,,gossip,,|cffffff00Northpass Tower has been taken by the Alliance!|r
Unknown_broadcast,,gossip,,|cffffff00The Plaguewood Tower has been taken by the Alliance!|r
Unknown_broadcast,,gossip,,You cannot ride a mount in that form.
Unknown_broadcast,,gossip,,Take me to Crown Guard Tower.
Unknown_broadcast,,gossip,,Take me to Eastwall Tower.
Unknown_broadcast,,gossip,,Take me to Northpass Tower.
Unknown_broadcast,,gossip,,"Transport me to the Molten Core, Lothos."
Unknown_broadcast,,gossip,,We have almost all the silithyst we need!  Don't stop now!
Unknown_broadcast,,gossip,,We have half of our needed silithyst.  We can do it!
Unknown_broadcast,,gossip,,We haveone quarter of the needed silithyst! Keep it up!
Unknown_broadcast,,gossip,,Have almost have all the silithst we need!  For the Horde!
Unknown_broadcast,,gossip,,We have half our needed silithyst.  Don't stop now!
Unknown_broadcast,,gossip,,We have one quarter of our needed silithyst! Keep it up!
Unknown_broadcast,,gossip,,We've done it!  Victory to the Alliance!
Unknown_broadcast,,gossip,,Victory for the Horde!
Unknown_broadcast,,gossip,,unleashes a swarm!
Unknown_broadcast,,gossip,,Something stirs near Southwind Village! It... it's one of those sandworm creatures! Look out!
Unknown_broadcast,,gossip,,Be on your guard! There are reports of a humungous worm close to Hive'Zora!
Unknown_broadcast,,gossip,,"Look, there! By Hive'Regal! Is that... a sandworm?!"
Unknown_broadcast,,gossip,,A giant worm-like creature just erupted from the earth near Hive'Ashi!
Unknown_broadcast,,gossip,,"Hail!  You look familiar... have we met before?$B$BWell if we have met, then... surely you were given a secret code. Tell me your code and I will give you a gift!"
Unknown_broadcast,,gossip,,I would like to enter the secret code to receive my Zergling pet.
Unknown_broadcast,,gossip,,"This constant, annoying resistance is futile, you maggots! There will be nothing in the end but death!"
Unknown_broadcast,,gossip,,"Do you truly believe you can win against the armies of Kel'Thuzad? No army of the living, no power you could possibly bring to bear can destroy our ranks!"
Unknown_broadcast,,gossip,,"The toils of the living never cease to amaze. Your numbers are limited, and with every battle they dwindle further. You will not live to see the end!"
Unknown_broadcast,,gossip,,"You fools! Keep fighting, if that is your wish! With every battle, more of you fall, and the ranks of the undead swell!"
Unknown_broadcast,,gossip,,Think you the master is daunted by your games? We will never fall to you!
Unknown_broadcast,,gossip,,Do you truly believe you're making progress? You can never defeat the Scourge! These small victories are nothing more than a ploy to make you overconfident!
Unknown_broadcast,,gossip,,You've reclaimed a few paltry territories. Pathetic. In short order they will again be ours!
Unknown_broadcast,,gossip,,You may succeed on the field of battle briefly... but you cannot hope to win against the Scourge!
Unknown_broadcast,,gossip,,Do you truly believe you are doing well? Hah! Our numbers are limitless!
Unknown_broadcast,,gossip,,"You may think you have won, worms, but against the might of the Scourge there is no victory for the living! You have not seen the last of us!"
Unknown_broadcast,,gossip,,"You dare disrupt our works here?! The master will not be pleased. Take this time to prepare yourselves... when we return, there will be nothing but death and destruction in our wake!"
Unknown_broadcast,,gossip,,"So, the frail members of the living have some teeth after all. Take this place, then, for the time being. We will return, twice as strong, and your paltry forces will fall!"
Unknown_broadcast,,gossip,,"The shadow of the Scourge yet remains on this land, fools! You will never prevail!"
Unknown_broadcast,,gossip,,There is no victory for you here! What little ground you've gained will be swallowed by the Scourge army in due course!
Unknown_broadcast,,gossip,,"Enjoy your small victory while you can, mortals. It will not stop our eventual triumph over this land!"
Unknown_broadcast,,gossip,,So you've conquered a small spot of land. A minor setback! The Scourge still reign here!
Unknown_broadcast,,gossip,,I require a teleport to Naxxramas.
Unknown_broadcast,,gossip,,I require flagging.
Unknown_broadcast,,gossip,,"Greetings, $N. I am Johnny McWeaksauce. I am used as a tool by developers to carry out specific functions for the purpose of testing. For this test period, I am set to do two specific things:$B$B(1) Flag you as having done the Naxxramas attunement quest so that you are able to accept the next quest, ""Echoes of War"" from Commander Eligor Dawnbringer. You must first complete that quest to be able to access the quests for your Tier 3 armor set.$B$B(2) Teleport you to Naxxramas.$B$BWhat is it that you require?"
Unknown_broadcast,,gossip,,"Sir, student requests that you beat him for his lack of understanding!"
Unknown_broadcast,,gossip,,"Student will work harder, master!"
Unknown_broadcast,,gossip,,"I am unworthy, master!"
Unknown_broadcast,,gossip,,"Student is worthless, master! Student apologizes for his deficiency!"
Unknown_broadcast,,gossip,,Start doing something before I replace that target dummy with you and begin a warm up session of my own!
Unknown_broadcast,,gossip,,Is this some kind of joke?
Unknown_broadcast,,gossip,,"I think you signed up for the wrong job, initiate. Kel'Thuzad don't need any flower girls..."
Unknown_broadcast,,gossip,,"My granny, livin' down in Redridge, hits dummies harder than you, rookie!"
Unknown_broadcast,,gossip,,Pathetic...
Unknown_broadcast,,gossip,,"You're not only wasting the time of your fellow students, you're wasting my time too."
Unknown_broadcast,,gossip,,Is that the best you can do?
Unknown_broadcast,,gossip,,"Show me what you've got, rookie!"
Unknown_broadcast,,gossip,,Cower before our might! Flee! There will be no victory for the living!
Unknown_broadcast,,gossip,,"Forward, my minions! Forward! Let none stand in our way!"
Unknown_broadcast,,gossip,,"As you fall in battle, we continue to grow in strength. There is only one inevitable outcome. Prepare for your end!"
Unknown_broadcast,,gossip,,Let this gloom serve to remind you: the shadow of the Scourge is all-encompassing! There is no escape!
Unknown_broadcast,,gossip,,"Despair, mortals! Your doom has come!"
Unknown_broadcast,,gossip,,"Can you feel it, pathetic creatures? The pall over this land is but a precursor. Soon your precious holdings will be in our grasp! You will fall before the might of the Scourge!"
Unknown_broadcast,,gossip,,Let me see your festival fare.
Unknown_broadcast,,gossip,,"Enjoying the festival, $c? My wares can give an extra kick to your day. Nothing like warm food and drink!$b$bAnd if you haven't tried it yet, get a friend or two and celebrate around the ribbon pole; it's sure to lift your spirits!"
Unknown_broadcast,,gossip,,"Do not continue! Turn back, turn back while there's still time!"
Unknown_broadcast,,gossip,,I have no choice but to obey!
Unknown_broadcast,,gossip,,No-o-o-o!!
Unknown_broadcast,,gossip,,Help me! Save me!
Unknown_broadcast,,gossip,,Sto-o-op! Make it stop!!
Unknown_broadcast,,gossip,,Hurry! Ple-e-ase hurry!!
Unknown_broadcast,,gossip,,The time for practice is over! Show me what you have learned!
Unknown_broadcast,,gossip,,What... happen to-
Unknown_broadcast,,gossip,,Conserve your anger. Harness your rage. You will all have outlets for your frustrations soon enough.
Unknown_broadcast,,gossip,,I... am... released... perhaps it's not too late to- No! I need... more... time...
Unknown_broadcast,,gossip,,Hungry worms will feast on your rotting flesh.
Unknown_broadcast,,gossip,,I'm gonna' enjoy killin' these slack-jawed daffodils!
